time,gt_x,gt_y,gt_z,slam_x,slam_y,slam_z,err_x,err_y,err_z,position_error_norm,dvl_matched,dvl_time_diff,dvl_residual_x,dvl_residual_y,dvl_residual_z,yaw_error,depth_residual,mag_residual,mag_matched,mag_time_diff,mag_yaw_measured,sonar_up_matched,sonar_down_matched,sonar_left_matched,sonar_right_matched,sonar_up_residual,sonar_down_residual,sonar_left_residual,sonar_right_residual,sonar_up_range,sonar_down_range,sonar_left_range,sonar_right_range
63.5,12.696,0.0387696,-0.0206109,12.7949,-0.10722,-0.0337555,0.0989457,-0.14599,-0.0131446,0.17685053620967622,1,0.08,-0.0313315,0.0199679,0.0138338,0.000233818,,-0.00562518,1,0.02,0.0191435,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.75,12.744,0.0529897,-0.0277602,12.8403,-0.0947933,-0.0457332,0.0962539,-0.147783,-0.017973,0.17727847326511473,1,0.03,0.0172919,0.00325179,0.000899794,0.000456327,,-0.00231879,1,0.01,0.0208775,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,12.796,0.068253,-0.0354654,12.8977,-0.0920798,-0.0390506,0.101686,-0.160333,-0.00358527,0.18989356925913237,1,0.08,-0.0276246,0.0387387,0.00269453,0.000377587,,-0.010747,1,0.02,0.034295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.25,12.844,0.0821764,-0.042531,12.9476,-0.0735957,-0.0207967,0.103626,-0.155772,0.0217343,0.18834979069935276,1,0.03,0.000827435,-0.0257402,0.0205829,0.000582399,,-0.00232859,1,0.01,0.0309434,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.5,12.896,0.0970423,-0.0501238,12.9891,-0.0579777,-0.0405251,0.0930905,-0.15502,0.00959873,0.1810778208612609,1,0.08,0.0304106,-0.0140342,-0.00808984,0.000467923,,-0.00317033,1,0.02,0.036795,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.75,12.944,0.11053,-0.057066,13.0433,-0.0505773,-0.0819032,0.0992898,-0.161107,-0.0248372,0.1908685839442416,1,0.03,-0.0168508,0.0156691,-0.0025814,0.000650892,,0.000866534,1,0.01,0.0377329,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,12.996,0.12485,-0.0645038,13.0811,-0.0349126,-0.0874569,0.0851165,-0.159763,-0.022953,0.1824715729922061,1,0.08,0.0423821,-0.0184946,-0.0229403,0.000511075,,-0.0041261,1,0.02,0.0475961,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.25,13.044,0.137767,-0.0712835,13.1257,-0.0316155,-0.056535,0.0817305,-0.169383,0.0147486,0.18864781080418083,1,0.03,0.0135559,0.024447,0.010132,0.0005849,,0.000814064,1,0.01,0.0474811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.5,13.092,0.150364,-0.0779716,13.1803,-0.0196232,-0.0832298,0.0882562,-0.169987,-0.00525817,0.19160476340422464,1,0.08,-0.0259526,-0.00870196,0.0269905,0.000865587,,-0.0051659,1,0.02,0.0583084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.75,13.144,0.163616,-0.0851037,13.2241,-0.011478,-0.0741418,0.0801195,-0.175094,0.0109618,0.1928657672462638,1,0.03,0.0144587,0.00138347,0.0304877,0.000784935,,-0.00395147,1,0.01,0.0620266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,13.196,0.176422,-0.0921072,13.2771,0.0118583,-0.0877489,0.0811175,-0.164564,0.00435826,0.18352207859676611,1,0.08,-0.0233597,-0.0536266,-0.0094012,0.000511008,,0.00387041,1,0.02,0.0590025,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.25,13.244,0.187818,-0.0984487,13.3286,0.0215924,-0.0774293,0.08455,-0.166225,0.0210193,0.18767329084739257,1,0.03,-0.0133998,-0.00078971,-0.0209267,0.000653393,,0.00441043,1,0.01,0.0631558,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.5,13.296,0.199671,-0.105175,13.3847,0.0379823,-0.130779,0.0886974,-0.161689,-0.0256037,0.18618837488267093,1,0.08,-0.0299578,-0.0221598,-0.00559103,0.000680788,,-0.0113526,1,0.02,0.0836086,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.75,13.344,0.210131,-0.111244,13.4427,0.0493577,-0.0812019,0.098687,-0.160773,0.0300417,0.19102247312002324,1,0.03,-0.0325522,-0.00664846,-0.011173,0.000815205,,0.00305891,1,0.01,0.0739875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,13.396,0.220913,-0.117655,13.4898,0.0641416,-0.111266,0.0937587,-0.156771,0.00638972,0.1827803840360568,1,0.08,0.0106041,-0.0207533,-0.0563178,0.000551893,,0.00636776,1,0.02,0.075242,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.25,13.444,0.230333,-0.123416,13.5311,0.073854,-0.143141,0.0871333,-0.156479,-0.0197247,0.1801858851297182,1,0.03,0.0286738,-0.00432119,-0.00321628,0.000695114,,0.00320255,1,0.01,0.0828716,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.5,13.496,0.239935,-0.129477,13.5773,0.0868428,-0.106013,0.0812756,-0.153093,0.0234644,0.17491074258523975,1,0.08,0.00623532,-0.0133757,-0.00368216,0.000628502,,-0.0120101,1,0.02,0.102486,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.75,13.544,0.248221,-0.134899,13.6231,0.092474,-0.125092,0.0790845,-0.155747,0.00980639,0.17495042564704466,1,0.03,0.00765423,0.00636973,-0.00954289,0.000534241,,0.0201212,1,0.01,0.0749527,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,13.596,0.256549,-0.140575,13.6642,0.0952148,-0.139362,0.0681956,-0.161334,0.00121292,0.17515927206484502,1,0.08,0.0255087,0.0182493,-0.0327753,0.00046496,,-0.00409509,1,0.02,0.103327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.25,13.644,0.263617,-0.145626,13.7152,0.101691,-0.135449,0.0712232,-0.161926,0.0101767,0.1771901208226068,1,0.03,-0.0147172,0.00290264,-0.0471916,0.000581648,,0.00498972,1,0.01,0.0986246,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.5,13.696,0.270586,-0.150885,13.7643,0.107232,-0.186599,0.068327,-0.163355,-0.0357133,0.1806346443816634,1,0.08,-0.009283,-0.00152605,0.00316804,0.000272811,,0.0124568,1,0.02,0.0953723,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.75,13.744,0.276368,-0.155538,13.8063,0.118533,-0.137876,0.0622713,-0.157834,0.0176613,0.17059076140688276,1,0.03,0.0137065,-0.0227559,0.0132765,0.000532668,,-0.00694,1,0.01,0.118793,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,13.796,0.281909,-0.160351,13.8603,0.12963,-0.175698,0.0643123,-0.152279,-0.0153468,0.16601352367361522,1,0.08,-0.0316761,-0.0195994,0.00437093,0.000269403,,0.00736335,1,0.02,0.108693,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.25,13.844,0.286345,-0.164578,13.9068,0.135214,-0.175219,0.0628008,-0.151131,-0.0106406,0.16400531092010404,1,0.03,0.0012261,-0.000569489,-0.00969738,0.000402604,,0.000115709,1,0.01,0.119859,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.5,13.896,0.290402,-0.168918,13.9518,0.135883,-0.171181,0.0557509,-0.15452,-0.00226249,0.16428545922208118,1,0.08,0.0079151,0.0154568,-0.0104104,0.000328909,,-0.00762278,1,0.02,0.131545,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.75,13.944,0.293448,-0.172697,14.0072,0.142448,-0.180602,0.0632001,-0.151001,-0.00790453,0.16388421594385133,1,0.03,-0.0342841,-0.00727054,-0.0114791,0.000498657,,-0.000232086,1,0.01,0.128158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
