time,gt_x,gt_y,gt_z,slam_x,slam_y,slam_z,err_x,err_y,err_z,position_error_norm,dvl_matched,dvl_time_diff,dvl_residual_x,dvl_residual_y,dvl_residual_z,yaw_error,depth_residual,mag_residual,mag_matched,mag_time_diff,mag_yaw_measured,sonar_up_matched,sonar_down_matched,sonar_left_matched,sonar_right_matched,sonar_up_residual,sonar_down_residual,sonar_left_residual,sonar_right_residual,sonar_up_range,sonar_down_range,sonar_left_range,sonar_right_range
57.505,11.496,-0.263836,0.14284,11.5725,-0.259527,0.160022,0.0765128,0.00430824,0.0171819,0.07853653406757648,1,0.085,-0.00146619,0.0026209,0.0229399,-0.000876814,,-0.000251048,1,0.005,-0.10216,1,1,1,1,0.0184288,-0.00132741,0.00126736,-0.0206011,2.30018,2.66298,2.75801,2.27459
57.755,11.544,-0.256576,0.137731,11.6294,-0.259585,0.140434,0.0853897,-0.0030083,0.00270299,0.08548541916561034,1,0.035,-0.0131275,0.0122168,-0.000385315,-0.000825159,,0.00564955,1,0.015,-0.103795,1,1,1,1,-0.00662026,0.0119804,-0.0201613,0.00618985,2.3446,2.62974,2.78072,2.24707
58.005,11.596,-0.248049,0.131994,11.6696,-0.250325,0.139642,0.0735837,-0.00227631,0.00764781,0.07401507610414382,1,0.085,0.0532003,-0.00658223,0.0349024,-0.000854586,,-0.0102964,1,0.005,-0.0836118,1,1,1,1,-0.0129097,0.0342508,0.00641187,-0.00532875,2.35302,2.60681,2.744,2.26682
58.255,11.644,-0.239584,0.126519,11.725,-0.248726,0.0946268,0.0810196,-0.00914169,-0.0318921,0.08754914118725608,1,0.035,-0.00751649,-0.0111561,0.0158033,-0.000632753,,-0.00154745,1,0.015,-0.0877226,1,1,1,1,0.0524665,-0.0188212,-0.00484615,0.00952583,2.33266,2.61439,2.75717,2.25278
58.505,11.696,-0.229795,0.120402,11.7738,-0.245206,0.140913,0.077849,-0.0154108,0.0205114,0.08196753679109797,1,0.085,0.0175365,-0.0233682,0.0139165,-0.00102339,,-0.00144902,1,0.005,-0.0833036,1,1,1,1,-0.0240734,0.0185253,-0.0247011,-0.0115534,2.36365,2.62326,2.7682,2.27615
58.755,11.744,-0.22021,0.114592,11.8287,-0.229832,0.1282,0.0847055,-0.00962212,0.013608,0.08632951168369019,1,0.035,-0.0050688,-0.0200482,0.0132128,-0.00083114,,0.00536269,1,0.015,-0.0857582,1,1,1,1,0.0232778,0.0445782,0.018634,-0.022518,2.33118,2.58465,2.71011,2.30168
59.005,11.796,-0.209258,0.10813,11.8731,-0.222598,0.0836775,0.0771034,-0.0133409,-0.0244522,0.08198063179318638,1,0.085,0.0348416,-0.0388148,0.0290677,-0.000823403,,-0.0144895,1,0.005,-0.0612091,1,1,1,1,-0.00629308,-0.048072,-0.00142631,0.00661443,2.40615,2.63247,2.72613,2.27899
59.255,11.844,-0.198648,0.102017,11.9203,-0.213016,0.0730139,0.0762513,-0.0143684,-0.0290036,0.08283670975606165,1,0.035,0.0191536,-0.0102738,0.00878673,-0.000411044,,0.00186702,1,0.015,-0.0727425,1,1,1,1,-0.00443525,-0.0337423,0.0183077,0.0162685,2.41626,2.60736,2.69687,2.27796
59.505,11.896,-0.186641,0.0952461,11.9715,-0.200922,0.12944,0.0755054,-0.0142813,0.0341938,0.08410848302811079,1,0.085,0.00279654,-0.0108908,0.0158712,-0.000720692,,0.00241247,1,0.005,-0.0684287,1,1,1,1,-0.0158858,0.0629538,-0.00658412,-0.0195977,2.37305,2.56721,2.70448,2.32475
59.755,11.944,-0.175112,0.088866,12.0206,-0.189233,0.110298,0.0766441,-0.0141206,0.0214315,0.08082709076429759,1,0.035,0.00805442,-0.005918,-0.0204467,-0.000668645,,0.00784688,1,0.015,-0.0692606,1,1,1,1,-0.0239241,0.0122995,-0.00495398,-0.0103932,2.40167,2.59858,2.69239,2.32664
60.005,11.996,-0.162172,0.0818237,12.0764,-0.166667,0.102673,0.0803702,-0.00449496,0.0208489,0.08315197138163112,1,0.085,-0.0172156,0.00214561,-0.0215068,-0.00091288,,0.00028799,1,0.005,-0.0570595,1,1,1,1,0.000325638,0.0682292,0.0131905,-0.034905,2.38756,2.53523,2.6519,2.37296
60.255,12.044,-0.14984,0.0752116,12.1337,-0.153438,0.0553372,0.0896896,-0.00359886,-0.0198743,0.09193565109330329,1,0.035,-0.0210187,-0.000435134,0.00203645,-0.000816428,,-0.00750939,1,0.015,-0.0444764,1,1,1,1,0.0265217,-0.0592481,-0.0159372,-0.0163899,2.41001,2.6152,2.67043,2.36705
60.505,12.096,-0.136094,0.0679378,12.1898,-0.129811,0.0675682,0.0938074,0.00628301,-0.000369688,0.09401830235989929,1,0.085,-0.0143254,0.0272235,0.00413129,-0.000978195,,0.0135135,1,0.005,-0.0607216,1,1,1,1,0.0144952,-0.00746092,0.0295466,-0.0105634,2.412,2.5758,2.60024,2.38419
60.755,12.144,-0.123082,0.0611309,12.2413,-0.112699,0.0974798,0.0973213,0.0103828,0.0363489,0.10440536624493972,1,0.035,0.00415716,0.0347613,0.0637042,-0.000838779,,0.00506965,1,0.015,-0.0474251,1,1,1,1,-0.0284648,0.0478107,0.00207922,-0.00253522,2.42647,2.55043,2.60849,2.39233
61.005,12.196,-0.108669,0.0536666,12.2942,-0.098303,0.0574734,0.0981815,0.0103658,0.00380674,0.09880054666507468,1,0.085,-0.00106664,0.0185577,0.0233576,-0.000909754,,0.000364493,1,0.005,-0.0378052,1,1,1,1,0.0350638,-0.0171965,0.0149319,0.0217694,2.40395,2.57528,2.58317,2.38213
61.255,12.244,-0.0951058,0.0467031,12.3434,-0.0825077,0.045719,0.0993583,0.0125981,-0.000984074,0.10015863569426989,1,0.035,0.0124834,-0.000485059,0.00169729,-0.00066104,,0.00497791,1,0.015,-0.0374205,1,1,1,1,-0.010761,-0.0343129,0.0212888,0.0269735,2.46253,2.58053,2.56122,2.39219
61.505,12.296,-0.0801695,0.0390903,12.3972,-0.059517,0.0444111,0.101205,0.0206525,0.0053208,0.1034276979048166,1,0.085,-0.00478878,-0.0382146,0.0252858,-0.000648423,,-0.0185854,1,0.005,-0.00881971,1,1,1,1,0.0174208,-0.0104112,0.020915,0.000982252,2.4368,2.55527,2.53842,2.44068
61.755,12.344,-0.0661918,0.0320094,12.4445,-0.0405681,0.0240874,0.100518,0.0256237,-0.00792196,0.10403460854894202,1,0.035,0.0171388,-0.0210147,0.00713387,-0.000410245,,-0.00568967,1,0.015,-0.0165302,1,1,1,1,0.0210829,-0.0290586,-0.00682901,-0.00635673,2.45415,2.55348,2.54759,2.46658
62.005,12.396,-0.0508812,0.0242909,12.4961,-0.0284157,0.044,0.100098,0.0224656,0.0197091,0.10446416328181642,1,0.085,-0.000784643,0.0287666,0.00406098,-0.000588698,,-0.0127839,1,0.005,-0.00448959,1,1,1,1,-0.0114792,0.0270304,-0.02391,0.0027134,2.46714,2.51718,2.55187,2.46928
62.255,12.444,-0.0366283,0.0171323,12.5371,-0.014756,0.0132337,0.0930834,0.0218723,-0.00389859,0.09569804526132233,1,0.035,0.0365775,-0.00952723,-0.0468123,-0.000360846,,-0.00657084,1,0.015,-0.00561426,1,1,1,1,0.013622,0.0235669,-0.0331974,-0.0144591,2.47305,2.48977,2.54801,2.49994
62.505,12.496,-0.0210966,0.00935148,12.588,-0.00162694,0.00890213,0.0920448,0.0194696,-0.000449349,0.09408247682604769,1,0.085,-0.00338309,0.0055891,0.000414636,-0.000452507,,-0.00819447,1,0.005,0.001034,1,1,1,1,-0.0227182,-0.0052751,0.00297337,0.0200771,2.51382,2.5142,2.49866,2.47838
62.755,12.544,-0.00671087,0.00215551,12.631,0.00893232,0.00346377,0.0869787,0.0156432,0.00130827,0.08838390990628837,1,0.035,0.0250933,0.0387665,-0.00840544,-0.000253409,,-0.0029833,1,0.015,0.000872469,1,1,1,1,0.0239353,-0.00532958,-2.21239e-05,0.0207075,2.4726,2.50877,2.49109,2.48823
63.005,12.596,0.00888692,-0.00564387,12.6833,0.0161079,-0.0109606,0.0873041,0.00722095,-0.00531675,0.08776340824213129,1,0.085,-0.012113,-0.0209361,0.0108671,-0.000482292,,-0.00109082,1,0.005,0.00397781,1,1,1,1,0.0125549,-0.0299363,-0.0237556,0.0071864,2.49833,2.51895,2.50762,2.50893
63.255,12.644,0.0232616,-0.0128368,12.7363,0.0296399,-0.00861057,0.0922632,0.00637831,0.00422619,0.0925799200399968,1,0.035,-0.0134567,0.0177224,-0.0384475,-0.000276836,,0.000403528,1,0.015,0.00747103,1,1,1,1,0.0135736,0.00424881,-0.00358851,-0.00517442,2.49474,2.48713,2.47397,2.53492
63.505,12.696,0.0387696,-0.0206109,12.7944,0.0378457,-0.0314849,0.0984103,-0.000923936,-0.010874,0.09901355806061157,1,0.085,-0.0310805,0.0126954,0.0151875,-0.000617619,,0.00839681,1,0.005,0.00445128,1,1,1,1,0.0151454,0.0168708,0.000531679,0.0185516,2.51581,2.4517,2.46139,2.51955
63.755,12.744,0.0529897,-0.0277602,12.8397,0.0532361,0.0095735,0.0957361,0.000246427,0.0373337,0.10275829273185853,1,0.035,0.0175315,-0.00138176,0.00166292,-0.000326573,,-0.00316452,1,0.015,0.0208775,1,1,1,1,-0.0137873,0.0698391,-0.0131963,-0.0273996,2.50316,2.43986,2.46044,2.58092
64.005,12.796,0.068253,-0.0354654,12.8972,0.0617648,-0.0216537,0.101187,-0.00648813,0.0138117,0.10233116757267505,1,0.085,-0.0275587,0.0352521,0.00602484,-0.000567241,,-0.0023251,1,0.005,0.0250916,1,1,1,1,0.00617198,-0.00767332,0.00600917,0.0171584,2.514,2.48628,2.43249,2.54549
64.255,12.844,0.0821764,-0.042531,12.9471,0.0775757,-0.0312413,0.103147,-0.00460071,0.0112897,0.1038649482144679,1,0.035,0.000959545,-0.0284671,0.0218062,-0.000399741,,-0.00326838,1,0.015,0.0309434,1,1,1,1,-0.0196389,0.0191995,0.0151682,-0.00375049,2.54854,2.44991,2.4075,2.58267
64.505,12.896,0.0970423,-0.0501238,12.9887,0.0920663,-0.0393157,0.0926572,-0.00497605,0.0108081,0.09341805398879009,1,0.085,0.0306146,-0.0158312,-0.00689644,-0.000829217,,0.0221029,1,0.005,0.0105387,1,1,1,1,-0.00568706,0.00600632,0.0190487,0.00746433,2.54169,2.45514,2.38912,2.58647
64.755,12.944,0.11053,-0.057066,13.0429,0.108461,-0.0852302,0.0988679,-0.00206915,-0.0281642,0.10282200734168001,1,0.035,-0.0167111,0.0195158,0.000464277,-0.000498724,,-0.00043141,1,0.015,0.0377329,1,1,1,1,0.0551524,-0.0200005,-0.0108842,-0.0266183,2.52546,2.43529,2.40084,2.63751
65.005,12.996,0.12485,-0.0645038,13.0807,0.122463,-0.0810018,0.0847402,-0.00238756,-0.0164979,0.086364244008754,1,0.085,0.0425687,-0.0146942,-0.0220224,-0.000889862,,0.00577838,1,0.005,0.0365242,1,1,1,1,0.0101248,0.00818875,0.0185489,0.0132199,2.56499,2.41146,2.35789,2.61246
65.255,13.044,0.137767,-0.0712835,13.1254,0.127773,-0.088859,0.081357,-0.00999462,-0.0175755,0.08383168898569561,1,0.035,0.0136972,0.0262267,0.00852286,-0.000752403,,-0.000570084,1,0.015,0.0474811,1,1,1,1,0.00703304,0.0130875,-0.0146772,0.00937265,2.57527,2.39898,2.38569,2.62237
65.505,13.096,0.151398,-0.0785246,13.1799,0.13841,-0.0608302,0.0839008,-0.0129889,0.0176944,0.08672454989914909,1,0.085,-0.026064,-0.00746905,0.0271454,-0.000885637,,0.00189924,1,0.005,0.0498991,1,1,1,1,0.00664414,0.0369391,-0.00640914,-0.0069162,2.5465,2.40342,2.36882,2.65014
65.755,13.144,0.163616,-0.0851037,13.2238,0.152643,-0.0800737,0.0797602,-0.0109731,0.00502999,0.08066845248949617,1,0.035,0.0144565,0.00696297,0.0323301,-0.000455148,,-0.00533253,1,0.015,0.0620266,1,1,1,1,0.0213841,0.0162767,-0.00634577,-0.0216726,2.54933,2.40495,2.35391,2.68021
66.005,13.196,0.176422,-0.0921072,13.2768,0.170237,-0.110953,0.0807996,-0.00618457,-0.0188462,0.08319857883813221,1,0.085,-0.023326,-0.0477028,-0.00821604,-0.000838581,,0.00182334,1,0.005,0.0598089,1,1,1,1,0.00789403,-0.0138849,0.0247742,-0.0014489,2.59146,2.4042,2.30347,2.67858
66.255,13.244,0.187818,-0.0984487,13.3282,0.194575,-0.109702,0.0842124,0.00675722,-0.0112532,0.08522923703828635,1,0.035,-0.0125808,0.0167834,-0.0196573,-0.000331752,,0.00306222,1,0.015,0.0631558,1,1,1,1,0.011775,-0.00567426,-0.00309019,-0.0519623,2.58314,2.39699,2.30763,2.75471
66.505,13.296,0.199671,-0.105175,13.3844,0.201083,-0.0920015,0.0883667,0.00141228,0.0131738,0.08935444706408519,1,0.085,-0.0295664,-0.0124092,-0.00408769,-0.000360589,,0.00875636,1,0.005,0.0625059,1,1,1,1,-0.0257542,0.0189826,-0.0272919,-0.000629338,2.60193,2.39034,2.32733,2.71099
66.755,13.344,0.210131,-0.111244,13.4423,0.212446,-0.10102,0.0983042,0.00231532,0.010224,0.09886155279147905,1,0.035,-0.0319066,0.00237184,-0.00981178,3.28602e-05,,0.00200939,1,0.015,0.0739875,1,1,1,1,-0.0114369,0.014095,-0.0180112,-0.0162401,2.5948,2.38626,2.3067,2.73926
67.005,13.396,0.220913,-0.117655,13.4893,0.218451,-0.137609,0.093347,-0.0024618,-0.0199539,0.09548759601880236,1,0.085,0.0103933,-0.0182498,-0.0565215,-9.71712e-05,,-0.0140369,1,0.005,0.0948724,1,1,1,1,0.0284028,0.0114912,-0.00776929,0.0188465,2.59029,2.35236,2.28799,2.71137
67.255,13.444,0.230333,-0.123416,13.5306,0.235208,-0.103676,0.0866398,0.00487476,0.0197407,0.08899389566474546,1,0.035,0.029119,0.00358251,-0.00226534,0.000443353,,0.0025503,1,0.015,0.0828716,1,1,1,1,-0.0217267,0.0303617,-0.0109176,-0.0373803,2.60393,2.36731,2.27819,2.7858
67.505,13.496,0.239935,-0.129477,13.5768,0.237306,-0.143838,0.0808097,-0.00262895,-0.0143608,0.08211791259422331,1,0.085,0.00572209,-0.0141141,-0.000843581,0.000168249,,-0.0107403,1,0.005,0.100961,1,1,1,1,0.00471003,-0.0596952,-0.00909087,0.0240656,2.61691,2.41734,2.27141,2.72773
67.755,13.544,0.248221,-0.134899,13.6227,0.250751,-0.118835,0.0787355,0.0025298,0.0160632,0.08039717185653983,1,0.035,0.00771476,0.0104188,-0.00652843,-0.000278523,,0.0196628,1,0.015,0.0749527,1,1,1,1,-0.0127534,0.0177078,0.0378973,0.0190384,2.60717,2.36483,2.21404,2.7475
68.005,13.596,0.256549,-0.140575,13.6638,0.25907,-0.134438,0.0678059,0.00252135,0.00613681,0.0681297124433136,1,0.085,0.0258556,0.0242282,-0.032089,-0.000108459,,-0.00278429,1,0.005,0.1012,1,1,1,1,-0.0327522,0.0167722,-0.0147294,-0.0159661,2.64113,2.35003,2.25783,2.79234
68.255,13.644,0.263617,-0.145626,13.7149,0.26099,-0.167494,0.0708505,-0.00262702,-0.0218682,0.07419509926922667,1,0.035,-0.0145725,0.00359685,-0.047338,-4.80186e-05,,0.00441883,1,0.015,0.0986246,1,1,1,1,-0.00775476,-0.0410701,-0.00661062,0.0153363,2.64854,2.37483,2.24526,2.76406
68.505,13.696,0.270586,-0.150885,13.7639,0.26618,-0.148948,0.0679463,-0.00440651,0.00193725,0.06811659086913113,1,0.085,-0.00941854,-0.00231792,0.00418906,-0.000297186,,0.0110067,1,0.005,0.0962007,1,1,1,1,-0.00772347,0.00366442,-0.00062309,0.00346262,2.62908,2.34874,2.23702,2.78269
68.755,13.744,0.276368,-0.155538,13.8058,0.283828,-0.118548,0.0618451,0.0074601,0.0369899,0.07244806545402023,1,0.035,0.0146925,-0.0156314,0.0133077,0.000176231,,-0.00751746,1,0.015,0.118793,1,1,1,1,-0.0584982,0.0462456,0.0152593,-0.0379148,2.64644,2.33605,2.20749,2.84333
69.005,13.796,0.281909,-0.160351,13.8598,0.288561,-0.152532,0.0638096,0.00665232,0.00781878,0.06463011476263057,1,0.085,-0.031467,-0.0171915,0.00650742,0.000166444,,0.000393181,1,0.005,0.115308,1,1,1,1,0.000885266,0.00685114,-0.0136435,-0.00146418,2.61993,2.34115,2.22936,2.81315
69.255,13.844,0.286345,-0.164578,13.9062,0.285337,-0.17359,0.0621721,-0.00100717,-0.00901142,0.06282985039163551,1,0.035,0.000322515,-0.00618024,-0.00633693,0.000691207,,1.46472e-05,1,0.015,0.119859,1,1,1,1,0.0236136,-0.00675364,-0.039009,0.00195627,2.61876,2.3338,2.25686,2.80774
69.505,13.896,0.290402,-0.168918,13.9511,0.290771,-0.170332,0.0551261,0.000368329,-0.00141341,0.05514544673216766,1,0.085,0.00785887,0.0127385,-0.00886153,0.000584382,,0.0151491,1,0.005,0.109062,1,1,1,1,-0.0438605,-0.00880031,-0.000346522,-0.0157386,2.68206,2.33884,2.21426,2.83236
69.755,13.944,0.293448,-0.172697,14.0066,0.296367,-0.180242,0.0626309,0.00291819,-0.00754455,0.06315113381712635,1,0.035,-0.03495,-0.00930238,-0.00850053,0.000557398,,3.74362e-05,1,0.015,0.128158,1,1,1,1,0.0478461,0.0264757,0.0085953,0.00988951,2.59929,2.29324,2.19967,2.81354
